year,country_code,country,type,indicator,indicator_name,value,yoy_change_pct,period
2019,CN,China,Trade,BN.CAB.XOKA.CD,Current account balance (USD),102909876008.387,326.46497577677457,Trade War 1.0
2020,CN,China,Trade,BN.CAB.XOKA.CD,Current account balance (USD),248835643936.04,141.79957608321314,Trade War 1.0
2021,CN,China,Trade,BN.CAB.XOKA.CD,Current account balance (USD),352885754634.63,41.814793512996374,Recovery
2022,CN,China,Trade,BN.CAB.XOKA.CD,Current account balance (USD),443374257116.429,25.642435630616145,Recovery
2023,CN,China,Trade,BN.CAB.XOKA.CD,Current account balance (USD),263382353368.19,-40.595930155902934,Recovery
2024,CN,China,Trade,BN.CAB.XOKA.CD,Current account balance (USD),423919214716.3,60.95201872681682,Recovery
2015,DE,Germany,Trade,BN.CAB.XOKA.CD,Current account balance (USD),277320527052.803,,Pre-Trade War
2016,DE,Germany,Trade,BN.CAB.XOKA.CD,Current account balance (USD),314857603893.818,13.535628696489454,Pre-Trade War
2017,DE,Germany,Trade,BN.CAB.XOKA.CD,Current account balance (USD),304192789523.706,-3.3871865370952214,Pre-Trade War
2018,DE,Germany,Trade,BN.CAB.XOKA.CD,Current account balance (USD),342181727697.51,12.488441370778624,Trade War 1.0
2019,DE,Germany,Trade,BN.CAB.XOKA.CD,Current account balance (USD),311830319405.001,-8.869967574463766,Trade War 1.0
2020,DE,Germany,Trade,BN.CAB.XOKA.CD,Current account balance (USD),250193181663.212,-19.76624269872087,Trade War 1.0
2021,DE,Germany,Trade,BN.CAB.XOKA.CD,Current account balance (USD),301386469208.007,20.461503868521437,Recovery
2022,DE,Germany,Trade,BN.CAB.XOKA.CD,Current account balance (USD),161758503775.04,-46.32854480822773,Recovery
2023,DE,Germany,Trade,BN.CAB.XOKA.CD,Current account balance (USD),251479148832.124,55.46579806515757,Recovery
2024,DE,Germany,Trade,BN.CAB.XOKA.CD,Current account balance (USD),272306083203.612,8.281773844157204,Recovery
2015,CA,Canada,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-54695520049.8055,,Pre-Trade War
2016,CA,Canada,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-47262580270.0756,-13.589668354851536,Pre-Trade War
2017,CA,Canada,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-46235966235.5001,-2.1721497825744063,Pre-Trade War
2018,CA,Canada,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-41150336771.2767,-10.999293144042998,Trade War 1.0
2019,CA,Canada,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-34032332330.5443,-17.29756060149873,Trade War 1.0
2020,CA,Canada,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-33287434317.3916,-2.1887950726319882,Trade War 1.0
2021,CA,Canada,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-444179661.058702,-98.66562361994168,Recovery
2022,CA,Canada,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-9729614620.9418,2090.468288834132,Recovery
2023,CA,Canada,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-15238758364.6521,56.62242502239037,Recovery
2024,CA,Canada,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-11074626248.6308,-27.325927850397846,Recovery
2015,MX,Mexico,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-31535662037.0,,Pre-Trade War
2016,MX,Mexico,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-25282312906.9999,-19.829452518432,Pre-Trade War
2017,MX,Mexico,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-21402776864.0,-15.344862067290432,Pre-Trade War
2018,MX,Mexico,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-25931803949.0,21.16093212473722,Trade War 1.0
2019,MX,Mexico,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-3871166263.00003,-85.07174329015659,Trade War 1.0
2020,MX,Mexico,Trade,BN.CAB.XOKA.CD,Current account balance (USD),26873079471.0,-794.1856186299326,Trade War 1.0
2021,MX,Mexico,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-4485665790.0,-116.69204229028047,Recovery
2022,MX,Mexico,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-18692667771.0,316.72002877860416,Recovery
2023,MX,Mexico,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-12544311497.9999,-32.891807356351364,Recovery
2024,MX,Mexico,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-16695744080.9999,33.09414457431097,Recovery
2015,JP,Japan,Trade,BN.CAB.XOKA.CD,Current account balance (USD),136471801667.014,,Pre-Trade War
2016,JP,Japan,Trade,BN.CAB.XOKA.CD,Current account balance (USD),197049392532.181,44.38835724685015,Pre-Trade War
2017,JP,Japan,Trade,BN.CAB.XOKA.CD,Current account balance (USD),203168727082.394,3.1054825754987414,Pre-Trade War
2018,JP,Japan,Trade,BN.CAB.XOKA.CD,Current account balance (USD),177268535276.423,-12.748119347849885,Trade War 1.0
2019,JP,Japan,Trade,BN.CAB.XOKA.CD,Current account balance (USD),176609997619.695,-0.37149156543834216,Trade War 1.0
2020,JP,Japan,Trade,BN.CAB.XOKA.CD,Current account balance (USD),150028926280.73,-15.050717228479682,Trade War 1.0
2021,JP,Japan,Trade,BN.CAB.XOKA.CD,Current account balance (USD),196525067468.841,30.991451009326475,Recovery
2022,JP,Japan,Trade,BN.CAB.XOKA.CD,Current account balance (USD),90209904940.9152,-54.09750720211917,Recovery
2023,JP,Japan,Trade,BN.CAB.XOKA.CD,Current account balance (USD),156962544064.083,73.99701747484247,Recovery
2024,JP,Japan,Trade,BN.CAB.XOKA.CD,Current account balance (USD),189754826535.882,20.89178833544574,Recovery
2015,KR,South Korea,Trade,BN.CAB.XOKA.CD,Current account balance (USD),105118600000.0,,Pre-Trade War
2016,KR,South Korea,Trade,BN.CAB.XOKA.CD,Current account balance (USD),97923700000.0,-6.844554626869082,Pre-Trade War
2017,KR,South Korea,Trade,BN.CAB.XOKA.CD,Current account balance (USD),75230900000.0,-23.1739609512304,Pre-Trade War
2018,KR,South Korea,Trade,BN.CAB.XOKA.CD,Current account balance (USD),77466500000.0,2.9716512762707925,Trade War 1.0
2019,KR,South Korea,Trade,BN.CAB.XOKA.CD,Current account balance (USD),59676100000.0,-22.965281766957336,Trade War 1.0
2020,KR,South Korea,Trade,BN.CAB.XOKA.CD,Current account balance (USD),76503400000.0,28.19772069555484,Trade War 1.0
2021,KR,South Korea,Trade,BN.CAB.XOKA.CD,Current account balance (USD),83879100000.0,9.641009419189217,Recovery
2022,KR,South Korea,Trade,BN.CAB.XOKA.CD,Current account balance (USD),23238400000.0,-72.29536320728288,Recovery
2023,KR,South Korea,Trade,BN.CAB.XOKA.CD,Current account balance (USD),32530200000.0,39.98468052877995,Recovery
2024,KR,South Korea,Trade,BN.CAB.XOKA.CD,Current account balance (USD),99973500000.0,207.32519320508328,Recovery
2015,IN,India,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-22456838009.6208,,Pre-Trade War
2016,IN,India,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-12113787707.3688,-46.05746498158335,Pre-Trade War
2017,IN,India,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-38167659223.511,215.0761772083365,Pre-Trade War
2018,IN,India,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-65599439052.6676,71.87178985359108,Trade War 1.0
2019,IN,India,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-29762864650.3281,-54.629391531179884,Trade War 1.0
2020,IN,India,Trade,BN.CAB.XOKA.CD,Current account balance (USD),32730048588.2079,-209.96941649515276,Trade War 1.0
2021,IN,India,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-33422359357.9397,-202.11521461040923,Recovery
2022,IN,India,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-79050941951.3239,136.52112977638976,Recovery
2023,IN,India,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-31955497930.2044,-59.57606937829888,Recovery
2024,IN,India,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-32015418428.3173,0.18751232806253348,Recovery
2015,GB,UK,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-144834307320.88,,Pre-Trade War
2016,GB,UK,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-147868520452.342,2.0949547020925774,Pre-Trade War
2017,GB,UK,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-93747523536.9687,-36.60075636776017,Pre-Trade War
2018,GB,UK,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-112615839096.92,20.126734923841163,Trade War 1.0
2019,GB,UK,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-76564527687.8271,-32.01264733113274,Trade War 1.0
2020,GB,UK,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-79781478065.7869,4.201619829846148,Trade War 1.0
2021,GB,UK,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-24049803045.1644,-69.85540550485514,Recovery
2022,GB,UK,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-65768123497.5548,173.46637048979306,Recovery
2023,GB,UK,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-122353749282.974,86.03807251323357,Recovery
2024,GB,UK,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-109910214554.209,-10.170129482494383,Recovery
2015,FR,France,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-8170801718.91239,,Pre-Trade War
2016,FR,France,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-13306414663.5738,62.853231804344986,Pre-Trade War
2017,FR,France,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-12287162187.7848,-7.659858057626856,Pre-Trade War
2018,FR,France,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-20463239633.6479,66.54162548608085,Trade War 1.0
2019,FR,France,Trade,BN.CAB.XOKA.CD,Current account balance (USD),15992675264.402,-178.15319348606508,Trade War 1.0
2020,FR,France,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-53041563679.7434,-431.66160634680233,Trade War 1.0
2021,FR,France,Trade,BN.CAB.XOKA.CD,Current account balance (USD),7245173502.31717,-113.65942668293565,Recovery
2022,FR,France,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-40031107427.2457,-652.5210323043726,Recovery
2023,FR,France,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-31877214983.9138,-20.36889051383638,Recovery
2024,FR,France,Trade,BN.CAB.XOKA.CD,Current account balance (USD),2690421226.67558,-108.43995069215818,Recovery
2015,AU,Australia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-58275684539.1343,,Pre-Trade War
2016,AU,Australia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-43642992157.1875,-25.109430284118584,Pre-Trade War
2017,AU,Australia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-39996696843.9993,-8.354824298149543,Pre-Trade War
2018,AU,Australia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-37110999152.7877,-7.214840021581792,Trade War 1.0
2019,AU,Australia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-1059194007.32674,-97.14587580095596,Trade War 1.0
2020,AU,Australia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),21903017072.7105,-2167.894731390211,Trade War 1.0
2021,AU,Australia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),38192956016.8806,74.3730367834399,Recovery
2022,AU,Australia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),4310327613.06487,-88.71433881378601,Recovery
2023,AU,Australia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-7511409933.83157,-274.26540644066176,Recovery
2024,AU,Australia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-39336167476.593,423.6855373772368,Recovery
2015,BR,Brazil,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-63408884124.215,,Pre-Trade War
2016,BR,Brazil,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-30528825466.82,-51.85402504952543,Pre-Trade War
2017,BR,Brazil,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-25263598550.21,-17.246739224646777,Pre-Trade War
2018,BR,Brazil,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-53818304220.985,113.0270717927381,Trade War 1.0
2019,BR,Brazil,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-63959511165.035,18.843415991720725,Trade War 1.0
2020,BR,Brazil,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-24223442477.915,-62.126911171332836,Trade War 1.0
2021,BR,Brazil,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-39397557333.0099,62.642272537974094,Recovery
2022,BR,Brazil,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-41960059748.66,6.504216477154712,Recovery
2023,BR,Brazil,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-27073227179.5849,-35.47857810081053,Recovery
2024,BR,Brazil,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-66168310204.4699,144.40496053741762,Recovery
2015,VN,Vietnam,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-2041000000.0,,Pre-Trade War
2016,VN,Vietnam,Trade,BN.CAB.XOKA.CD,Current account balance (USD),625000000.0,-130.62224399804018,Pre-Trade War
2017,VN,Vietnam,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-1649000000.0,-363.84,Pre-Trade War
2018,VN,Vietnam,Trade,BN.CAB.XOKA.CD,Current account balance (USD),5899353000.00003,-457.7533656761691,Trade War 1.0
2019,VN,Vietnam,Trade,BN.CAB.XOKA.CD,Current account balance (USD),13101247000.0,122.07938734976418,Trade War 1.0
2020,VN,Vietnam,Trade,BN.CAB.XOKA.CD,Current account balance (USD),15060000000.0,14.950889789346,Trade War 1.0
2021,VN,Vietnam,Trade,BN.CAB.XOKA.CD,Current account balance (USD),-4628000000.0,-130.730411686587,Recovery
2022,VN,Vietnam,Trade,BN.CAB.XOKA.CD,Current account balance (USD),1402000000.0,-130.29386343993085,Recovery
2023,VN,Vietnam,Trade,BN.CAB.XOKA.CD,Current account balance (USD),25793000000.0,1739.7289586305278,Recovery
2024,VN,Vietnam,Trade,BN.CAB.XOKA.CD,Current account balance (USD),30175000000.0,16.98910557127904,Recovery
2015,SG,Singapore,Trade,BN.CAB.XOKA.CD,Current account balance (USD),57574236721.0372,,Pre-Trade War
2016,SG,Singapore,Trade,BN.CAB.XOKA.CD,Current account balance (USD),57822018936.6198,0.43036995311491744,Pre-Trade War
2017,SG,Singapore,Trade,BN.CAB.XOKA.CD,Current account balance (USD),63747777757.6624,10.248273806450747,Pre-Trade War
2018,SG,Singapore,Trade,BN.CAB.XOKA.CD,Current account balance (USD),59253211088.5266,-7.050546430374283,Trade War 1.0
2019,SG,Singapore,Trade,BN.CAB.XOKA.CD,Current account balance (USD),58233636124.8388,-1.7207083716771376,Trade War 1.0
2020,SG,Singapore,Trade,BN.CAB.XOKA.CD,Current account balance (USD),62158375058.1328,6.739642575092364,Trade War 1.0
2021,SG,Singapore,Trade,BN.CAB.XOKA.CD,Current account balance (USD),84926100063.2683,36.6285717473185,Recovery
2022,SG,Singapore,Trade,BN.CAB.XOKA.CD,Current account balance (USD),97310469052.2243,14.582524076496961,Recovery
2023,SG,Singapore,Trade,BN.CAB.XOKA.CD,Current account balance (USD),83791102946.6524,-13.893023265889681,Recovery
2024,SG,Singapore,Trade,BN.CAB.XOKA.CD,Current account balance (USD),98541098111.6072,17.603295154553255,Recovery
2015,MY,Malaysia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),9067534382.29971,,Pre-Trade War
2016,MY,Malaysia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),7132796676.88571,-21.336976777178883,Pre-Trade War
2017,MY,Malaysia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),8960171430.00505,25.619330480021496,Pre-Trade War
2018,MY,Malaysia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),8026400934.69379,-10.421346316927938,Trade War 1.0
2019,MY,Malaysia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),12795413586.6751,59.41657650526086,Trade War 1.0
2020,MY,Malaysia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),14137954762.8316,10.492362494281515,Trade War 1.0
2021,MY,Malaysia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),14493419471.0048,2.5142583502085536,Recovery
2022,MY,Malaysia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),12738468639.6038,-12.108604425007607,Recovery
2023,MY,Malaysia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),6257096796.55397,-50.88030615312184,Recovery
2024,MY,Malaysia,Trade,BN.CAB.XOKA.CD,Current account balance (USD),7150093156.33009,14.271736378889454,Recovery
